h_1,min,h_10,h_20,h_3,h_17,label
37020347.20203225,-17240.453125,2.420809726336042,0.0437021246394516,167.4796490221833,3.582826890100776,1
60804136.098507226,-17268.4140625,0.3533597648721978,0.0023520777632527,648.4134921469704,3.7936510462480713,1
45495284.03033773,-17274.48046875,0.5787701300715067,0.0054426700681001,225.70227370523097,6.5589720183662426,1
68070260.78391877,-17385.017578125,0.2512010712814604,0.0155036939141205,129.60953636440965,5.645359200342287,1
63909021.69070173,-17456.646484375,0.3486847764888653,0.002699207284631,355.7674174827088,2.6711004681559127,1
62137855.26980944,-17288.80078125,0.1429456095505556,0.0025054390794736,495.1517789072996,4.00401242838742,1
56451580.07392591,-17235.21484375,2.103274207981151,0.1672345982217871,190.54669549402945,4.244472748459022,1
24482300.789607983,-17274.568359375,9.989683198928162,1.6305010736288368,160.04664359772502,6.086477661782804,1
29016957.2912386,-17260.4375,5.300776913049943,0.584995485421395,112.76328485787413,3.306883063067096,1
16884084.827688895,-17328.935546875,4.47509058823395,0.1843435790032969,168.14300188730414,1.867007881254032,1
32070728.32471108,-17257.501953125,6.169975487227939,0.235447118048186,93.88427690016738,2.8867147321514275,1
33154325.497603275,-17193.861328125,6.436402795915906,1.161289300641074,98.77522635670856,3.307299653789908,1
36156044.54299862,-17285.77734375,3.1226728988443577,0.0810373773665305,86.60542128694662,2.048675512861353,1
59269121.72903441,-17186.20703125,1.0587538898846962,0.2406700692840901,163.84930774865495,5.378540776542675,1
56244798.38526773,-17294.994140625,0.6496522761882615,0.0028278971681467,75.34363263078922,5.783479427255179,1
63729028.34155479,-17466.66796875,0.3235475438825863,0.1092572525498597,517.4197918007848,4.2459770602421045,1
10627562.196635067,-17247.9296875,1.5366744808025858,0.1844885872455159,40.40369515454581,1.1968527656519798,1
52288522.28177048,-17239.33984375,1.1371741585469504,0.0014912310425736,123.38854597200714,5.395410658436057,1
48633029.3583488,-17225.283203125,0.8014342257252023,0.0198707203494377,106.5432690754886,2.072786994605915,1
57019058.61110744,-17228.28515625,1.0282979850411458,0.0195739005424439,123.5921304989065,3.716543460927951,1
59583841.647215776,-17364.35546875,1.125653699570726,0.0928485377168292,104.00764049506336,6.446046163744857,1
62767148.12511445,-17383.650390625,1.6123228032959234,0.0248737924787308,185.0600443905927,3.2487388345081563,1
64356792.613075465,-17365.94140625,0.9010639357354596,0.0059895692310156,195.55344974637305,2.763666047437044,1
60263897.11826086,-17324.66796875,1.579997469630467,0.0347467860039092,131.05892511609773,8.283913688641562,1
64950164.86610948,-17351.9765625,0.6142439723077076,0.0342631030028904,280.89140315489004,8.854570937676373,1
65366256.19714394,-17376.181640625,1.0082836005164193,0.0230112966641267,251.8595527869105,8.568161624094836,1
32911294.94269727,-17719.99609375,12.28993646051696,0.0349550642277575,845.5466914790226,4.508785809601854,1
62622610.876224674,-17352.654296875,0.61461851123934,0.0142049404518213,276.6768249666686,5.014811888929657,1
65791676.08367928,-17327.484375,0.7779875052625054,0.1262274339896063,218.81967624091985,7.638962612045093,1
29478004.41962664,-17281.16796875,4.053279807873931,0.0456537071061029,128.9321097535675,3.0623461023409835,1
64811311.39928456,-17209.48828125,0.460385449938395,0.0082198855459647,345.46131935864986,6.943254879030959,1
32689447.96770387,-17240.3359375,10.05559837481266,0.7639566976946708,153.62964757727713,9.418873851352917,1
36195590.601110406,-17343.625,13.836388841643316,0.3837137545302921,132.60365067292437,4.089659442731883,1
56443741.15798502,-17386.693359375,1.7901782960242014,0.2976739803416169,134.8042001432962,14.567771470322697,1
61578210.641846776,-17331.646484375,1.2057209182551916,0.0333202614249952,305.34364922980217,11.525156619175595,1
35637239.437911525,-17329.0078125,4.213340352129558,0.3603828696087144,140.58240046235943,7.950181474164222,1
65881221.02150733,-17455.8125,0.5828000246565312,0.037179162844525,229.7633689839461,13.220906897051798,1
12381483.965832936,-17242.470703125,4.28648271439496,0.1773221164153874,182.82203007864533,2.1021644370560835,1
69518023.35187894,-17451.08984375,0.5181560715681708,0.0080552885656918,130.78935680385922,4.896980668059471,1
68678575.69101483,-17543.337890625,0.899518901282643,0.0801084270782447,248.6487027966506,9.591060285595022,1
2912305.026883888,-17344.798828125,2.117462587255768,0.0115762937335981,56.30432469680619,0.7221692207019851,1
2338015.1448702253,-17314.037109375,10.988696889736325,0.5104925531515074,82.86727024692975,1.799954139783953,1
6019393.773287765,-17277.46484375,0.5290480332375866,0.0252160637963549,39.05497479968143,0.7361083171559184,1
10611378.525494391,-17120.818359375,9.072466906504172,0.4843480115320617,120.14515469166447,3.0105057763978635,1
8064045.569928734,-17300.666015625,2.101928590894496,0.0232988561166172,48.16473619587193,0.8537739992477814,1
12583325.309705175,-17272.689453125,5.536574217878795,0.339774243454082,190.14989450314448,3.1972290213357364,1
39537648.70604174,-17411.248046875,1.1548496830311286,0.2044843215274098,164.64570310377812,4.682890652216575,1
23316768.98813636,-17035.638671875,1.2143689705949623,0.0536646353510823,131.1459090636032,1.7542853447471145,1
61435698.6351105,-17249.3359375,0.5971057455794722,0.0054458168684381,837.4955094172933,3.26435509194114,1
57036733.89497844,-17237.458984375,0.7479604022313994,0.0668486969310065,345.52051595835985,4.972250526403087,1
529470.3931372282,-17260.458984375,17.765006662701403,1.029765760093441,185.759600449386,3.752634861663957,1
5661455.241812093,-17382.935546875,8.951726158883442,0.5024084163936701,91.01999814263276,1.325686417372993,1
958128.4974466364,-17331.6484375,8.625829721155402,0.2807571227922099,144.30078796926318,1.4822692790864758,1
16027475.562816806,-17344.451171875,4.970864281802028,0.0259984712020641,139.72908525747786,3.69918018928196,1
27118790.693184502,-17346.484375,0.2522193671210854,0.000855766586659,88.02653472168087,1.115794479309116,1
27933459.10456345,-17236.822265625,3.796494240909837,0.5688210792630177,186.5898679769082,5.0903472202598925,1
28447028.06984785,-17306.72265625,8.196969577089366,0.7337443901946885,166.3775952603496,4.331774782466235,1
4136175.8438814087,-17289.591796875,2.681486005411976,0.0023697616442878,59.71053851677015,0.7613634523711893,1
13495140.224466562,-17242.14453125,3.714706200642002,0.0054255163427474,88.04522336114037,1.2743645460616786,1
23954251.24169225,-17258.21484375,8.560697883080108,0.8150277684457502,180.0861844970741,2.486098249549443,1
37567828.42228323,-17250.400390625,2.377550711039416,0.0073970457065264,169.9858904529734,2.5180756826856854,1
19572412.61693028,-17025.404296875,1.5498627301384365,0.0266844952341125,96.69228630202991,5.4590543652844605,1
34617991.83503711,-17279.931640625,0.4721149063469922,0.0149626295400846,90.97084068546816,7.837111643203333,1
64705200.42381817,-17371.2109375,0.2140670155554792,0.0035839438889273,298.8995990120786,9.023338915594048,1
70068898.87963778,-17407.189453125,0.0796077961346043,0.0006964343973396,137.51202875180311,10.094556753422628,1
42564376.19392262,-17501.916015625,4.469090581255575,0.0109680817745193,118.1475947637486,4.357924411826712,1
51817045.25836918,-17565.291015625,3.784314733032207,0.3863353884221482,223.90251119456167,3.639034032238835,1
56481472.066958405,-17388.61328125,1.446397886201349,0.0859749572427692,219.6638969033648,4.670008063444088,1
70192226.57983983,-17453.8203125,1.5375245383682592,0.1081812775635826,229.0103997174548,5.989732194901598,1
53946800.6650201,-17341.884765625,0.3567428484877015,0.1727074805873947,202.5288414088052,2.779131001984492,1
8995187.326338647,-17454.404296875,24.478011856266,0.3219058094463118,211.7676346788788,3.837570065821043,1
60567386.268797725,-17324.759765625,1.1509130479954348,0.4653907417111346,198.648535689616,3.6038066040567807,1
65891472.16359948,-17337.142578125,0.229031091016152,0.0052889130238079,193.68831539243868,7.910062268588997,1
64248125.09526856,-17167.240234375,0.3873634032673564,0.0888232869245077,331.46172187855865,4.014798872604959,1
60798108.248456165,-17190.478515625,0.655458841206926,0.0636501870114258,285.1313304491995,1.6737554786542417,1
62121822.573314816,-17219.876953125,2.8332415693980826,0.0039784854948388,247.31601891222988,8.94473811323937,1
44153597.77697612,-17274.828125,8.837374322370657,0.7386830577715121,196.83529258705968,5.163849086834602,1
59106031.656599455,-17180.0078125,1.1400382499286337,0.1789189339203329,300.81400534323143,4.724806758300597,1
60988064.98279306,-17212.90234375,2.3080000187863683,0.3668799955520784,242.02784364482443,4.385214347588671,1
64693556.69205684,-17241.982421875,0.7571401851766435,0.0406119885983371,301.13279990804864,4.83259207000958,1
57409535.80991452,-17165.869140625,1.549942116650024,0.3924582663732945,385.9619322495778,9.236111698848957,1
26172651.083905395,-17363.86328125,2.309537835693288,0.1274215527464385,109.1824114719448,3.9015373040791896,1
50417402.54448836,-17276.263671875,3.855302354279435,0.0158834052699695,161.32990594651767,4.356036354972642,1
44453285.21228216,-17252.708984375,6.608943761454902,0.6292493966963241,198.3022810757053,6.978434231186858,1
62484366.41179897,-17329.787109375,0.4413019775216852,0.0416783213954167,259.46254617353014,5.623700302341439,1
56473131.25870225,-17365.404296875,1.80016591899414,0.0833624047962393,192.6323608010258,6.840126904579058,1
62690218.92358485,-17347.40234375,1.9457485735861493,0.1699016211401613,235.98451947716643,4.202130596447683,1
62662562.13821203,-17353.794921875,2.266138999219679,0.3333090412158425,246.66496099126724,6.154199091149562,1
58122695.9115464,-17245.33984375,1.2314614752385389,0.0049265740075047,202.61076415999105,4.715855123119094,1
69293578.95439531,-17391.61328125,0.6502796861174834,0.0165955181382034,204.9957385078202,7.330595081371725,1
63805591.34155671,-17368.607421875,0.2657418947343583,0.0019205284324334,340.9524920981971,7.312068366418042,1
62869593.05223345,-17411.359375,1.6261786709424904,0.1218133697401792,325.8961702155771,7.954756809932344,1
71780507.36081995,-17468.28515625,0.032369852595913,0.0003257188720082,245.92231326975727,4.132961614255785,1
24129292.38410284,-17345.900390625,4.377783417391333,0.3167329254790612,107.71002980625292,1.654431323646316,1
62138921.40645033,-17388.396484375,0.4872811939499658,0.0166726141975427,262.30067456759207,8.897707179443042,1
23474241.05753856,-17349.880859375,7.3794928175467644,0.3096802710398696,148.05070250154185,3.3888502666651816,1
34696462.004501544,-17360.052734375,10.591679500855712,1.2879310148621774,211.7999779370352,4.927301010093406,1
59762732.19690895,-17365.607421875,2.0105056468967453,0.1797501592161728,367.1312446659826,6.936594046619978,1
53867319.58342983,-17400.669921875,1.5813977218032351,0.0488386496702749,405.3272313838421,5.287643000593637,1
36522032.33192742,-17348.259765625,10.23509519433694,0.7897698939149396,232.43436543956904,3.3224211701045885,1
58320784.01231005,-17285.462890625,2.4951988536649874,0.1113782243586088,410.37038583112286,3.4276333934866114,1
63492730.5847982,-17315.1484375,0.91076493516231,0.0202774387235703,367.7318849552325,1.3950697516304174,1
16616397.26541742,-17137.521484375,5.281926906645233,0.3785984032689327,134.68282373413385,2.493381397564756,1
63833200.57129707,-17439.849609375,1.5386012270179803,0.0611420858530483,296.6482455245456,3.620253925622892,1
63643965.45113652,-17424.880859375,2.258459808969871,0.1072145415785487,161.50238292513106,5.4797801150550765,1
59812701.66639275,-17398.478515625,1.2885553328915529,0.1619078870694887,341.83125151959456,2.3912804603932707,1
29772435.114371672,-17290.19921875,0.8174429153049056,0.3273918043970968,158.5947444111377,2.23719942704276,1
57846742.142840974,-17355.3515625,3.161163608943661,0.092033582721665,481.0728396096154,4.729848167135066,1
58396288.821451336,-17361.96875,1.602268465730123,0.1443094199439307,328.5301368006934,6.4969010092695205,1
51982514.50114757,-17311.05078125,0.3977890124983968,0.0022606537311469,161.65893509265356,3.1927839154514155,1
59784134.95521061,-17310.720703125,1.3351150128190468,0.157520040193577,386.6805972578121,6.117781114904027,1
59409015.89473932,-17275.115234375,2.029130431011384,0.0077341836961519,433.1037652773272,3.2299938392502705,1
59244389.03512855,-17243.3671875,0.7527459910241828,0.003530768985674,269.5180067831513,2.873655923452143,1
65497733.81566791,-17528.91796875,0.1011753734593737,0.0142644122712887,309.16559213473005,5.917168780954432,1
55308935.1664388,-17299.619140625,1.7798618138242028,0.3829920321091171,536.7707721232822,0.4373826720172645,1
62094285.94570595,-17381.90625,3.188857496459371,0.1105291878525014,136.18401907326347,8.618140855162515,1
59701638.18467331,-17461.974609375,0.4107166389083231,0.0058563278112356,158.9576796129407,3.298941150565408,1
30676775.200311977,-17309.0625,9.920829301564522,0.2396126901341107,129.96545054064708,7.730828061982372,1
61271047.29050989,-17542.431640625,1.3187550594952937,0.0326064298806066,322.0818726699696,7.456244934711442,1
61017271.52577089,-17501.2578125,1.272313174845434,0.0480491817841314,381.4045478407243,6.619871927352133,1
59564524.73358823,-17520.248046875,1.0959944357003588,0.0528370683264397,288.4454677548706,3.337920270936977,1
50725134.60188078,-17536.509765625,1.4711872933970098,0.1550101909675778,328.09162662253686,3.0182601565384632,1
8544940.705951452,-17301.55859375,1.983541816953788,0.0314733467406187,56.96795976408639,0.6465466151115775,1
2215406.3849797603,-17234.154296875,4.366017931099357,0.3856427272158393,78.22967014303379,0.7064022151713323,1
8418699.835449602,-17241.91015625,14.387001736560542,0.6423550250740563,175.35705371710196,2.029040178693466,1
51347165.80424004,-17307.29296875,1.924489530703644,0.0606586532099842,293.9387420745299,5.9270373481965954,1
49730418.65607476,-17399.3203125,6.799878924740717,0.373505187694142,156.83513577692955,6.683753514510936,1
52956952.751206696,-17397.359375,3.111191922286676,0.0374511821102147,385.7826496626544,2.5756486320084933,1
11098841.551229982,-17307.787109375,7.573407912173459,0.197540540264662,165.5334106495744,1.3433254063428364,1
58285603.88549013,-17325.39453125,3.94256199279913,0.0521580618895744,251.1003912889279,6.570316958429117,1
61234025.75450913,-17325.06640625,1.40056097706352,0.0086346262921883,576.0352542995616,5.093350596328823,1
41430005.50006989,-17353.322265625,4.113128270510488,0.3328153262199627,162.02573751579328,6.548605736687724,1
55044082.30513318,-17249.6640625,0.5820076310286135,0.0402244794174098,377.9731202727568,3.401312711595359,1
69595644.44097145,-17499.908203125,1.2270746359720397,0.0325869751989434,191.5421855317621,5.059787209792251,1
33147324.22065793,-17657.01953125,1.8576912881163816,0.0217122184358892,193.6338321948016,3.25501244695475,1
13485831.077659842,-17593.607421875,0.9421958098389158,0.2674871195167111,133.8776468362549,2.727706552728165,1
31336638.54308876,-17597.79296875,0.332541110369968,0.0099479410149635,183.3637278545505,2.076023799993945,1
61850407.88770583,-17315.24609375,1.0331202247942168,0.0099039546845074,256.6996733949468,9.76818353427154,1
26042577.91244522,-17531.19140625,1.8688607166649367,0.043636457604857,159.8763056072194,3.2804208650978697,1
30687246.02458405,-17637.30859375,0.8991166072356478,0.3543903121425607,219.5893798042868,2.7280306728447816,1
20171853.53185956,-17484.12109375,2.709606177202903,0.0163027314973292,138.2019437410272,3.001186369956912,1
56963016.97025417,-17642.125,8.350448764814153,0.0594061241405404,392.6914173534967,9.819840642640555,1
47711690.544779785,-17285.5,1.7829007470457112,0.020306823224992,169.06622883670357,6.165712078932873,1
26638709.54710212,-17220.67578125,2.9758987478412013,0.1442182153379763,146.9155372742616,4.128785312398426,1
18627408.14558863,-17221.79296875,3.373951651956946,0.240776545450954,124.4524134900984,0.8268847581597453,1
14323076.415683536,-17247.20703125,2.5365369068404107,0.0580705988313473,99.31118806475172,1.954171542446552,1
38152942.83491894,-17352.53515625,3.242720673085494,0.0820512899880479,175.5066839547102,5.217598997453382,1
34397481.11012046,-17347.236328125,2.8090053741600585,0.6738887703117288,169.75685090772703,5.266047348213878,1
61930496.42112931,-17394.634765625,2.618786941976035,0.2113108931011724,135.2281878047503,18.55845049578496,1
21695170.82646404,-17254.947265625,2.71309447607585,0.0538357697566443,200.45977338829584,2.2530647278980105,1
16382183.9928723,-17363.748046875,9.091379011626316,0.1822329037010486,143.77856685215556,2.568615786388905,1
49617648.54619828,-17312.439453125,1.530058797889606,0.038041021977008,173.3493906165951,6.4259198110435,1
43856357.6618736,-17285.361328125,3.1794117557545603,0.1264510143530517,142.45956495118332,4.741430038675227,1
49114170.97529057,-17291.552734375,1.484125616510441,0.93857221374517,188.37457778009585,4.762039560992196,1
42564903.740969,-17213.25,2.624034246402805,0.0148821213702045,132.36825709616443,6.893490210761615,1
38894853.91867539,-17359.828125,3.0138095477053954,0.4890746458820695,168.91246928258911,3.164726254429227,1
43050585.54134927,-17540.103515625,2.941093817592708,0.8866861101185014,162.33290328154126,4.332885624855935,1
31739625.36820304,-17505.4921875,1.3228222112897705,0.0862449667561751,114.95078973622266,4.956255929092566,1
41706309.99833017,-17416.376953125,2.389017377928287,0.3185430098894778,108.04029155477248,5.635368351289943,1
62632387.27699269,-17420.005859375,0.7197622587761181,0.145499981555242,217.2823638092973,12.704929162485351,1
43551240.34611537,-17483.40234375,3.4652697197645983,0.0587045867427102,156.3474190511978,4.577650950184083,1
47160653.9350524,-17580.724609375,2.581633512613956,0.1877583673757938,108.5204974581566,6.549324424460143,1
41061346.72521322,-17437.12109375,2.7569810658032843,0.0217296724806578,117.89817937165527,3.680474666420997,1
51048065.35772578,-17469.408203125,2.1681306633011275,0.2321916610403366,158.62107609467796,13.38921592453947,1
45230456.10126435,-17452.068359375,4.304087997006652,0.4211121820428449,211.7578388275796,5.888019493792221,1
46709034.85975628,-17491.0703125,0.9445955229847228,0.0450976460702702,160.76884599570573,8.40512738795669,1
57956755.66649608,-17517.9453125,2.8075546550757875,0.5810898522732636,224.6125281948137,8.774784848299973,1
59381919.45659946,-17454.783203125,0.7372081734433488,0.0028139169390913,204.62212295555355,9.345925105012542,1
41085706.07870515,-17541.560546875,1.5789210814723718,0.0698416467486508,118.30733341637024,7.126583092928832,1
55669712.79889591,-17658.3515625,1.5306527971789894,0.0020695313384269,172.6372178930911,4.2383505073485175,1
63149963.43363712,-17365.58984375,0.8483824235886954,0.0288386593775264,260.10976314850564,10.229239972485118,1
21717110.21476456,-17448.08203125,1.033850306241828,0.1085461831942729,128.18108874809886,1.530420756056783,1
34308832.35097479,-17510.892578125,7.307828193717115,0.4119850263164722,156.12686057759555,6.62360177810876,1
32153518.072520413,-17379.7578125,1.2304402073237517,0.0253563675638701,132.26504844185916,2.4169401620454174,1
42440203.36432596,-17480.138671875,4.025219963956543,0.4621462023318993,158.6714022556273,6.585123992475831,1
36400891.35577041,-17441.791015625,4.123815133039711,0.1898257224075798,124.80638649031955,4.788794606055467,1
37452249.60942167,-17447.91796875,3.8609274461939416,0.0959508243463917,161.4127001119176,4.961456803112258,1
66567773.68891756,-17580.48046875,0.2060711562201639,0.011930574226871,254.62159435397825,13.88548261477632,1
67142604.20190974,-17619.42578125,0.3999732665034156,0.0105095808176585,277.9858970260542,11.23745011468287,1
67275686.64387336,-17600.3515625,2.389123537822474,0.4715983882331604,344.45903698026143,11.166920172939369,1
65913062.97659432,-17631.888671875,1.2782046195698975,0.2532098260107511,204.88987807850503,5.439408849202427,1
30463939.18723107,-17241.89453125,3.232800175618105,0.1816217417646093,101.50204013854604,4.452332494580823,1
65392630.30188347,-17694.111328125,0.7347033846744211,0.0512207688503996,247.396678584341,5.479516968808984,1
65583701.3919031,-17696.55859375,0.6617544567709319,0.0252529275661002,263.75712253207314,7.922684952640239,1
726121.8704621225,-17334.21875,2.09837823611055,0.0298746337235967,65.57573406838307,0.0631756963637971,1
12108278.941445298,-17378.8828125,1.3515353224429902,0.0250174830148637,61.752136722559726,1.6878292342950612,1
22838190.248390805,-17375.6796875,3.14630085835033,0.1526766683497353,132.43732743402305,1.03242851838239,1
26772596.65388072,-17511.009765625,7.327158914257382,0.3056766198010693,211.30534431918724,3.3378896241042164,1
54762037.93219874,-17509.6953125,0.7123749777973949,0.0023432591143664,224.43042908496577,3.698826298922156,1
60823396.25294989,-17365.6484375,0.6409049639101934,0.0148950580302408,352.5539812526557,3.846632844881946,1
61723164.3494215,-17556.005859375,3.2340643988901485,0.0443199528587905,243.987741625933,4.213402538194161,1
26923582.02048536,-17395.49609375,7.695231057953634,1.0568556188567877,235.5581827582588,5.291451574870367,1
64369559.13181229,-17577.048828125,2.008497812088996,0.044317034904927,242.9869140664381,8.328773745234802,1
63284863.542780966,-17462.23828125,1.0204447991806838,0.0196540183251767,411.38748984414445,7.202614955621042,1
1300418.790058853,-17383.384765625,13.911204718909346,0.7783816653904787,102.94599059850412,1.652064203210334,1
35931862.99098643,-17416.3203125,4.6145932531945455,1.10129765892021,172.87284965995795,5.917649699533289,1
62064158.118211634,-17402.541015625,0.2067095301235704,0.1313005251616113,591.5046979045276,15.879229639801355,1
446073.4941694734,-17226.029296875,0.8247913585934944,0.6894593389491932,135.56326351434262,0.909788750377525,1
61909146.62139773,-17363.517578125,0.2626946228707051,0.0133451014422295,259.09622732140554,6.524363270569972,1
64181820.86131652,-17354.421875,0.0955253486076006,0.0028822333607377,514.9673577031288,6.084181471736951,1
29520177.611965217,-17253.890625,11.487053578125083,0.0345654400950327,260.0249814447527,7.5825711476427475,1
28110179.02272808,-17371.06640625,2.646811024729298,0.0511434562126844,183.7393169599208,4.508490003766657,1
62348901.201094456,-17441.30078125,0.5580999794560515,0.0229361559968235,438.62922256423786,6.331451872524494,1
59524394.55715909,-17341.900390625,0.6881305768735518,0.0242567816404931,1323.9278307771087,0.7838429065694149,1
53274069.50981637,-17387.73828125,1.0995876679363672,0.122306335657329,153.86401506406958,10.3368818201477,1
36541225.78672042,-17327.525390625,1.498108907695637,0.064832755624207,104.9395015916362,4.403285637659825,1
54199427.57815242,-17490.314453125,1.0280868001862655,0.3273452785927779,177.88505209901646,6.9456262888551,1
57611749.50362868,-17443.162109375,2.2465001076880786,0.3637743443422964,124.73785956769002,8.971381883865483,1
25270655.444039885,-17363.587890625,1.9314565614761663,0.0476339693704872,85.79403105449002,2.156921240703498,1
16518495.744749736,-17375.12109375,6.6964560696787885,0.2191260427055564,99.62635840977852,2.77069252523397,1
54865629.23712908,-17381.751953125,0.6718598209273707,0.0347341713204568,273.3515318887062,15.287516420083673,1
26714229.065608293,-17270.2109375,9.628940768066943,0.2672629045456219,159.1301764296208,3.4611920300173846,1
16045641.361023117,-17184.5,3.2657608959664257,0.0370959838327172,75.60253152270758,3.6591702073273895,1
51509413.12148008,-17417.765625,1.1169160450112106,0.0559753203463591,255.4249753215324,8.116544256448927,1
39893114.04593785,-17335.8515625,16.635972729447907,0.5780437497093633,152.5037875906795,10.525836285032153,1
66047894.84118689,-17540.216796875,1.7369304415315714,0.2277427262886462,183.16591425394304,6.457788914604909,1
31425527.11258629,-17303.21875,10.17787271110438,0.4632892900873149,208.7109789636175,7.55632980950042,1
60663045.79522009,-17372.169921875,0.392421366148503,0.1677084339806479,435.4008519866078,10.497985758748037,1
36403652.308840185,-17352.908203125,5.87121284230953,0.7079937846162347,133.64211547560456,4.803067511942503,1
34991901.8591582,-17367.962890625,0.7109415197033913,0.0091933709838714,136.93451221823898,1.661245713825208,1
49852559.21276815,-17282.60546875,1.7503969907848396,0.1167030460725456,479.9303815225786,6.459770109516583,1
39020665.99773796,-17514.908203125,8.101952927585787,0.4741374833243627,206.85924073940447,4.210978701217535,1
25591951.3416608,-17160.115234375,1.8452273523381,0.8829767041867369,132.6627566009886,1.55816254955713,1
43092885.42814905,-17114.150390625,2.0840955725844488,0.0242620345575241,399.45981768379295,4.937712198637527,1
32178912.740946274,-17106.037109375,7.086699471256025,0.5889995128126626,151.0922328674218,5.146968047747882,1
9020298.840417538,-17116.767578125,7.185308286723648,0.0847192373300825,139.17245368826764,1.5197663363508254,1
65802949.30789442,-17482.720703125,1.147087878941416,0.0337697360767491,268.37719499859645,9.23893981515766,1
56066997.939977534,-17209.740234375,0.2905121459139588,0.0086923862480647,330.27809954030846,3.917089478535918,1
31424937.495264623,-17155.716796875,2.035073920903163,0.0479927858824291,154.28104225279276,3.8569104664986953,1
57629916.96577152,-17237.140625,3.2774203540986484,0.1731050346727881,229.58473445167263,3.761022805821152,1
56840918.89328823,-17154.109375,1.6371526274180606,0.02078026005345,318.07194562095265,4.276555794791578,1
56359574.92766921,-17155.333984375,1.349897940942013,0.0322992405124912,356.4792029491768,5.428381214755912,1
15268902.471874673,-17006.92578125,10.294989206801638,0.4575487932679355,123.06792771755808,2.5062079874799026,1
62129995.74796039,-17425.8046875,0.787442368517278,0.0549531534229162,261.78404664544746,1.4975632691114336,1
53435228.0542448,-17401.099609375,0.9497735861925763,0.0178097771916977,617.5429258375538,1.4798504072072238,1
1390929.11581775,-17960.99609375,20.632995336238324,0.2011012943759829,159.0251020623275,3.166971164258364,1
31911599.547280893,-17406.509765625,4.419026781347284,0.5309358406132171,196.69911581490567,2.516851264317595,1
62768530.79094811,-17521.00390625,1.5274668479484363,0.0133860749023316,387.9858327526361,6.779207490716723,1
35445588.94997171,-17315.86328125,0.9873034155431852,0.0778375948928022,204.1713404449385,3.5440745271219214,1
39552197.38461833,-17460.076171875,6.579251733913687,0.354647910068684,190.6300544433764,3.5344016545072376,1
61510178.20894298,-17439.578125,0.3076868472067326,0.0675204468228669,398.5174657000076,7.564369805425165,1
59674437.94848339,-17413.013671875,0.1818064281299503,0.0016295944126279,594.4919730920592,6.206527386599795,1
36074094.33376045,-17412.220703125,14.949120267733884,0.9086622276670744,194.2385784266255,5.732315805833675,1
50416856.81332857,-17381.044921875,1.092629548092237,0.0051117099048716,203.54402995124835,6.492510557286022,1
59176484.6974204,-17355.30078125,0.891745791915273,0.0114427982642074,630.1790908368815,4.955529278434731,1
26773595.41236365,-17361.60546875,8.208144991719198,0.4839825193635347,213.44019258893744,2.457527005028446,1
14180359.25661796,-17137.171875,4.193860717515635,0.3880541229783504,205.7160136940988,1.3647301312337163,1
33855308.02573843,-17296.51171875,1.4208373578139664,0.1368721735995184,238.05646929142665,0.5469967340358968,1
63070488.89648841,-17442.541015625,1.3977929039950023,0.1102178633928911,396.5840871048396,6.934559586908335,1
12599026.223022409,-17455.40625,1.8821088702884865,0.2238363276560031,45.514994810046126,0.6974510783623546,1
47865159.519822456,-17428.064453125,0.6586406371658856,0.1490972114472088,306.3233274191891,2.16361882069698,1
