mean,std,min,max,ptp,rms,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10,h_11,h_12,h_13,h_14,h_15,h_16,h_17,h_18,h_19,h_20,label
-5.33910100142053,11378.03565449641,-17288.80078125,17271.765625,34560.56640625,11378.008743686662,62137855.26980944,19.951294545513854,495.1517789072996,4.15753733339346,9596.604311215156,0.4002434688981864,2403.293426812585,0.0800873698472267,1.6537715999795783,0.1429456095505556,282.2148226079572,0.0242656885014363,129.23572044644794,0.016009156477774,0.3280537064822302,0.0088421487203718,4.00401242838742,0.0054433658302576,1.9841307743293688,0.0025054390794736,1
-5.810964196911991,10855.526746529977,-17235.21484375,17215.361328125,34450.576171875,10855.486426685617,56451580.07392591,76.24502980940787,190.54669549402945,7.670501985028609,11598.292943013736,1.236897228290368,2468.726688009936,1.1861525466242104,2.8149460576769414,2.103274207981151,324.8968419991723,0.5624294584889945,133.29143023479674,0.235987694420994,0.4198705849812024,0.1388352531465698,4.244472748459022,0.2087674074229915,0.983989899215032,0.1672345982217871,1
-9.283433545069109,7151.500081286845,-17274.568359375,17161.14453125,34435.712890625,7151.402159853154,24482300.789607983,464.69672141878,160.04664359772502,45.0822575878609,5796.901304613855,11.332188739079989,1045.4788656204726,5.728427715874067,5.329950428016738,9.989683198928162,217.70456592012232,5.390561850300615,31.40653221466381,4.758019378598451,8.772068652534161,3.988093345172522,6.086477661782804,3.200629215584791,3.1364048307053256,1.6305010736288368,1
-4.7766667033956285,7745.82835445333,-17260.4375,17222.83984375,34483.27734375,7745.73343759625,29016957.2912386,303.3810106300171,112.76328485787413,32.911049209350146,6685.948456373664,10.543288093633535,1207.8832977249351,4.394675770354101,4.485742528583966,5.300776913049943,128.34589520937544,2.2321923460296578,62.18536839355708,1.8873298700450345,3.457306912115782,1.476319245155038,3.306883063067096,1.0310960354480472,1.4049331967413647,0.584995485421395,1
-15.336240874345648,5925.916242628628,-17328.935546875,17227.654296875,34556.58984375,5925.82469757487,16884084.827688895,571.3667640904113,168.14300188730414,48.305660538277664,3309.7714312589583,5.980946067294133,657.5659109976514,2.008484190640883,2.598869686601529,4.47509058823395,23.720671060816134,1.9197925755271088,35.46376655912953,1.667511224818626,3.013390401638213,1.6006886867345322,1.8670078812540316,1.5620592734347918,1.2616244487725885,0.1843435790032969,1
-7.95030727321219,8154.969454889012,-17257.501953125,17203.97265625,34461.474609375,8154.898362425671,32070728.32471108,162.2589355736896,93.88427690016738,16.644851054466343,5738.656314256922,5.831484815138307,1227.987787159403,3.402053681677608,4.75429232646372,6.169975487227939,84.93763601503487,2.622164423226153,82.16826461695598,2.366265854273738,4.216621573555752,1.848360567141622,2.8867147321514275,0.9770262689080748,1.0293172167803473,0.235447118048186,1
-5.291787023818183,8254.471463422022,-17193.861328125,17178.98828125,34372.849609375,8254.383436669514,33154325.497603275,230.6051021172798,98.77522635670856,14.02456351371563,5646.612408733336,1.1306756179510944,1187.9913863483443,2.35394070075169,3.997934201758141,6.436402795915906,163.459686832432,2.556099947279328,65.58808800948596,1.953284666125642,3.852369232798469,2.032818729442055,3.307299653789908,2.304501366449464,2.876908068667777,1.161289300641074,1
-8.094565110442087,8643.446609484907,-17285.77734375,17194.453125,34480.23046875,8643.358290963371,36156044.54299862,200.45038798209407,86.60542128694662,21.0707678727109,7438.334554902911,6.09548218277637,1478.2761880057444,3.12097003793104,3.1655580594520543,3.1226728988443577,82.63516185516285,0.8685637146589325,88.27298565726396,0.5329864997700822,1.0048349299229282,0.3695115077934424,2.048675512861353,0.2452382120033316,1.214075860231434,0.0810373773665305,1
-4.581827081883868,11124.445840147431,-17186.20703125,17218.39453125,34404.6015625,11124.403732365632,59269121.72903441,62.65981257953074,163.84930774865495,6.049611138862653,10964.441020288326,0.7041024050328898,2444.072649226772,0.5328313813128064,4.891934451457239,1.0587538898846962,188.58575336782465,0.2939363079891675,116.2557775826456,0.2315344490051188,0.9574376228975668,0.2758545648020997,5.378540776542675,0.3333971147871528,1.8202533165726869,0.2406700692840901,1
-5.2697354726767935,10854.030271628306,-17294.994140625,17277.966796875,34572.9609375,10853.95948352213,56244798.38526773,40.14894756654761,75.34363263078922,5.474968703819199,12416.83477449865,1.0180836525209251,2305.5659854928617,0.5581813951353732,3.1433598542985832,0.6496522761882615,266.6553564340996,0.1206832304767774,93.49562924575396,0.0949348157296976,0.4736843857487861,0.058985947544089,5.783479427255179,0.0335997141784196,1.81245347255994,0.0028278971681467,1
-7.112013700883741,11540.753359752784,-17466.66796875,17428.388671875,34895.056640625,11540.7216416232,63729028.34155479,30.46091443428748,517.4197918007848,6.458440526733849,2135.693651773353,0.5443850921503114,3150.4512995257805,0.2677906536074258,9.765226733653384,0.3235475438825863,304.98856572197354,0.1350172798608767,148.36705129637684,0.117070309472472,0.5250490098811766,0.1390000937266764,4.2459770602421045,0.1494965850415734,1.4921904760886366,0.1092572525498597,1
-5.094679623078566,4731.718217470317,-17247.9296875,17270.474609375,34518.404296875,4731.709526514028,10627562.196635067,81.38394090995911,40.40369515454581,8.364695561502502,1673.718359200025,1.7639168998951755,351.3204101103975,1.0627308013407617,1.2205205845028733,1.5366744808025858,24.19386946411122,0.5384907127060131,14.975196340544082,0.308531562859335,0.4782619615459942,0.2065811240698093,1.1968527656519798,0.2263009772467888,0.4160958488169243,0.1844885872455159,1
-5.0564042723505,10414.58105160032,-17239.33984375,17253.060546875,34492.400390625,10414.512080805558,52288522.28177048,128.78370352553236,123.38854597200714,14.426698205902554,7402.110503135013,2.9232837424104723,1486.139645613782,0.8714831452927255,3.123688746652705,1.1371741585469504,689.3753452633929,0.493031511080712,49.93143710789054,0.4620247714988923,1.1704437125907483,0.3916045557063296,5.395410658436057,0.2239172287702449,2.511351282179125,0.0014912310425736,1
-5.311107847946015,10032.50348726433,-17225.283203125,17190.900390625,34416.18359375,10032.421566312853,48633029.3583488,119.13633562968823,106.5432690754886,10.313100390985474,7341.830651200215,1.5736243715115965,1413.040017928621,0.6751174403461672,1.8034095886785928,0.8014342257252023,286.275825189434,0.1433643553950591,107.57424540912294,0.088493550080977,0.2407396499400186,0.0468617487352082,2.072786994605915,0.0325387900525088,1.7208956858307305,0.0198707203494377,1
-6.017196282535122,10879.03278169805,-17228.28515625,17212.642578125,34440.927734375,10878.992280192915,57019058.61110744,46.16528793450879,123.5921304989065,6.9263273016496605,8377.905032798053,1.5035481199572147,2168.249467915968,0.9019977337619394,1.8044449374000333,1.0282979850411458,117.0241324987169,0.3097395979782114,141.33561652925053,0.2160942860141731,0.3779428896081714,0.1509155279875247,3.716543460927951,0.0947516745398577,1.6844791451020251,0.0195739005424439,1
-6.411266314168975,11150.58218642544,-17364.35546875,17315.4375,34679.79296875,11150.541410162132,59583841.647215776,72.19914744377482,104.00764049506336,10.124403536777791,8927.825847224922,1.7959596223415484,2224.531824476981,1.1306888309359202,4.466911176968091,1.125653699570726,379.8288503223468,0.5248106861036583,109.1211338661492,0.492402898870145,0.999865221630032,0.2959741657543664,6.446046163744857,0.2154874465728494,1.416526148901222,0.0928485377168292,1
-6.732910737266352,11455.356755928662,-17383.650390625,17361.912109375,34745.5625,11455.33184403419,62767148.12511445,53.16517045176574,185.0600443905927,5.214169885854915,8319.999507334389,0.6425242066909209,2291.164740497761,1.1012534837309031,4.691331627333267,1.6123228032959234,128.74125116000013,0.4931507137658356,130.38182757895655,0.6315017257520119,1.846313628941467,0.890127723139772,3.2487388345081563,0.7268081463058812,2.421363381093511,0.0248737924787308,1
-6.735940698419908,11603.42290675244,-17365.94140625,17352.232421875,34718.173828125,11603.39795226915,64356792.613075465,45.04202691962149,195.55344974637305,7.588734979426123,10907.242403004351,1.4222223395176214,2002.6721950591168,0.8017410631596849,4.578691296695869,0.9010639357354596,208.5331949255492,0.2319710015243735,146.72374300612557,0.1563102940070549,0.3303097636681859,0.0865516030269235,2.763666047437044,0.0448494260551293,1.125096251435114,0.0059895692310156,1
-5.738959423556698,11212.193918845878,-17324.66796875,17328.951171875,34653.619140625,11212.157861445106,60263897.11826086,69.14445188143495,131.05892511609773,7.848104475942741,10914.092020886364,0.8756649883869289,2560.201993308343,0.7710111547600681,5.05716686908618,1.579997469630467,216.7437622951315,0.628249228430333,136.33251382367027,0.4331911822635959,0.780411817535269,0.2744985149829652,8.283913688641562,0.1915785872178665,0.6559165689230704,0.0347467860039092,1
-5.924898625078679,11639.272445429837,-17351.9765625,17375.072265625,34727.048828125,11639.2510225141,64950164.86610948,34.49007724559085,280.89140315489004,7.735968606307372,10551.394741643668,1.28705537104329,2106.460163030889,0.6627054859117778,4.448120562162026,0.6142439723077076,352.2364963505822,0.1310942637799605,115.47482872809026,0.0846712745789093,0.2889620534915545,0.0590390810328273,8.854570937676373,0.0474715844743592,0.494350737605414,0.0342631030028904,1
-6.505022665949783,11682.146565073528,-17376.181640625,17335.890625,34712.072265625,11682.125705503971,65366256.19714394,61.72544369436197,251.8595527869105,8.05229666471205,10680.726452437772,0.7611433584278674,2494.237202020561,0.4681113498027853,3.805503574402645,1.0082836005164193,160.6691632515444,0.4853654156413124,139.42676445998623,0.4475074463966949,1.006112833394572,0.4032181183943615,8.568161624094836,0.2970799523799604,0.5126102016345279,0.0230112966641267,1
0.3149324814596451,8238.817667545954,-17719.99609375,17240.7578125,34960.75390625,8238.721732236801,32911294.94269727,285.13148234921726,845.5466914790226,34.50541104963066,1432.929894924892,14.714142899557343,1658.2580524214156,9.415438812123815,12.234476162290871,12.28993646051696,272.1138291659299,4.143712091073532,116.21013260011932,2.726976076032858,4.829581973881449,2.1870891580968688,4.508785809601854,1.3549260647955954,0.6592752968618468,0.0349550642277575,1
-6.091411503320326,11415.739903638369,-17352.654296875,17294.52734375,34647.181640625,11415.706205606672,62622610.876224674,38.41105609645949,276.6768249666686,5.340226041789579,9920.227515739904,0.7135255229661418,1970.3535830577812,0.4270552603222494,2.571128167662284,0.61461851123934,204.82378840542736,0.1527558882474034,117.98590177666802,0.1073570876641258,0.334635947757305,0.0648844644759998,5.014811888929657,0.0358348614432186,0.604049510564383,0.0142049404518213,1
-6.4108801875289,11735.293499056525,-17327.484375,17309.173828125,34636.658203125,11735.271683398654,65791676.08367928,42.27623855714412,218.81967624091985,6.794495479293655,8470.330102899632,0.7543541970966803,2589.1782147290573,0.4035715525339298,1.7958272970653106,0.7779875052625054,130.71010506718633,0.3085747404997921,127.58217037414738,0.2786744736298995,0.6124672710793796,0.2011662066681103,7.638962612045093,0.1662134540743783,0.3090631177157791,0.1262274339896063,1
-3.400384321432526,7826.034004758582,-17281.16796875,17278.21484375,34559.3828125,7825.948406786889,29478004.41962664,293.27993101277593,128.9321097535675,28.22759823851565,3615.376954235408,7.54045631972036,1216.071252109207,2.9521365722967734,3.12532296126558,4.053279807873931,22.27287155608522,1.725368897807778,85.82961716041213,1.3203524644195908,2.0791306870531887,0.7364851382880646,3.0623461023409835,0.270003038789017,0.2217907540281274,0.0456537071061029,1
-6.269623796703389,11630.32894112545,-17209.48828125,17161.36328125,34370.8515625,11630.31232130163,64811311.39928456,37.1745891052945,345.46131935864986,6.928250445142602,6564.402316401487,1.41581457385933,2480.257225187219,0.4861689735752879,2.425567531353164,0.460385449938395,154.6265944021415,0.08294221587481,140.92571255334664,0.0362499155772346,0.1392218269773442,0.0205001076311407,6.943254879030959,0.0172709607305838,0.5467940150117787,0.0082198855459647,1
-5.175109173719576,8231.209992983579,-17240.3359375,17221.234375,34461.5703125,8231.093996687612,32689447.96770387,370.60680013849145,153.62964757727713,46.78659814690511,2565.393295379293,16.314657152732234,877.6390997624044,6.111819438489194,6.722539823334265,10.05559837481266,252.25120792025967,4.534612442538951,17.31507370317144,3.9061847316708143,7.355991104918933,3.083703168169765,9.418873851352917,2.098865451621324,1.6206819513896895,0.7639566976946708,1
-7.336520484794374,8626.635745185591,-17343.625,17343.00390625,34686.62890625,8626.533093822416,36195590.601110406,292.8893191079721,132.60365067292437,29.096582963786208,4106.719572312914,9.538352754729807,1044.8029855461584,6.322361357050655,7.680878620138522,13.836388841643316,50.55861039676858,6.173748644024903,107.41867088457472,4.647321656809656,7.647642385443733,3.022129860472975,4.089659442731883,1.5061922241030912,0.9754697660584504,0.3837137545302921,1
217.12824393220023,10967.362858974737,-17386.693359375,17366.154296875,34752.84765625,10969.43745275793,56443741.15798502,100.30658447053246,134.8042001432962,7.290204274584048,5747.639514908313,0.2440081443589083,2055.710747400302,0.6117356788979149,3.3415099202155987,1.7901782960242014,222.4110254137443,0.7447728409327216,91.08683793572446,0.4771812349095745,1.1974327135188232,0.4927977182992312,14.567771470322697,0.5593231426063238,0.5690675660996235,0.2976739803416169,1
-5.1068024324901335,11321.393829723404,-17331.646484375,17392.83203125,34724.478515625,11321.355678136824,61578210.641846776,66.12253946351672,305.34364922980217,9.30181813695456,5887.355014629309,1.480179906871889,2142.3140446370903,1.0273473606711232,2.684031178716022,1.2057209182551916,159.84114437864105,0.3616219163391756,103.98642252813272,0.2093798994932827,0.5427891151594604,0.139302111330216,11.525156619175595,0.1010667591920571,0.3630153247899468,0.0333202614249952,1
-5.088423475641728,8620.161282549983,-17329.0078125,17336.435546875,34665.443359375,8620.078804471694,35637239.437911525,241.2931161113519,140.58240046235943,30.91786214793462,4541.937291131251,11.133310987677788,1258.6703876338856,4.940389287578452,4.922616999626645,4.213340352129558,224.5907506136861,0.919310929493086,27.66093405689245,0.73611879513558,1.398046219779502,0.5407076706906765,7.950181474164222,0.5079625218827435,0.5202591425380997,0.3603828696087144,1
93.58818992417388,11756.043744785751,-17455.8125,17407.962890625,34863.775390625,11756.385577526116,65881221.02150733,54.38061080317775,229.7633689839461,7.595862012100135,7407.080655602938,0.7679619651765615,2787.191917623751,0.3595560096365869,3.162108299880253,0.5828000246565312,241.8104698894798,0.236834796642908,101.37173232441388,0.193962066391478,0.3032840625400994,0.1071613850129225,13.220906897051798,0.0685532417937645,0.4943139148264089,0.037179162844525,1
-5.153309285461535,5077.634419217027,-17242.470703125,17234.029296875,34476.5,5077.574792755732,12381483.965832936,309.38670604191367,182.82203007864535,28.2190290524531,436.6810597876385,6.09552833092401,545.3259350793854,2.6940892063768915,2.532412843407798,4.28648271439496,102.6963602132452,2.039125977344955,41.35167980173588,1.3664813044100153,2.2463676097381984,1.1921371796430458,2.1021644370560835,0.8956829631235835,0.4645237111317302,0.1773221164153874,1
-6.329423718495231,12060.348963469669,-17451.08984375,18297.220703125,35748.310546875,12060.335548944518,69518023.35187894,13.89868788815271,130.78935680385922,5.256138452268157,12457.117177667107,0.3805978827033183,3086.010875936883,0.3540512397835484,4.763159562816872,0.5181560715681708,245.254721987831,0.0780411837180282,158.15273583148476,0.0696621243713065,0.3128514799535606,0.0327128974941133,4.896980668059471,0.020043936314881,1.037983747714424,0.0080552885656918,1
-5.963490188305675,11999.476536760358,-17543.337890625,17529.513671875,35072.8515625,11999.46301930985,68678575.69101483,17.109934848913493,248.6487027966506,5.57766323709249,7963.614156005829,0.372345037319114,3311.526387937585,0.3601154518904888,7.392091201684533,0.899518901282643,206.3735667557406,0.4007300385490188,123.68964350657062,0.3730885998292237,0.8539018327139911,0.2692116003961999,9.591060285595022,0.1656650490700505,0.3336171455858914,0.0801084270782447,1
-7.442980919244216,2557.064277762096,-17344.798828125,17241.44140625,34586.240234375,2557.021367320629,2912305.026883888,267.2685760942639,56.30432469680619,25.27562736991662,436.5633762698694,7.81210886121755,130.01526548791023,2.8701017907797906,2.1458255889566766,2.1174625872557677,4.136902914729923,0.4370158051756081,6.312352389447288,0.27482878000375,0.5311359318066369,0.2725562996702163,0.7221692207019851,0.2030920086192112,0.103533150240864,0.0115762937335981,1
-8.58287412152677,2386.185071559693,-17314.037109375,17171.837890625,34485.875,2386.149952411816,2338015.1448702253,399.29083082220296,82.86727024692975,44.0370189015302,476.8198260120247,16.402639194158848,111.75354247361952,9.093165642990815,6.653682256005543,10.988696889736325,6.950585399715282,3.6730010589131146,4.569479170416591,2.5555193249085306,4.300984848241947,1.7921343314254412,1.799954139783953,1.1580447889760803,0.8842720752794059,0.5104925531515074,1
-3.932979655532818,3589.8668713670813,-17277.46484375,17204.443359375,34481.908203125,3589.789423509849,6019393.773287765,175.34722173743717,39.05497479968143,10.545293564289343,931.7578735966396,1.654261385745894,263.7531377229532,0.5880216395445688,1.198082163274158,0.5290480332375866,24.711138650550467,0.1375113002783988,8.058545739750189,0.0728521471397933,0.1047328460461283,0.0480407262580201,0.7361083171559184,0.0465726785489749,0.0431859616218019,0.0252160637963549,1
-1.263095497448193,4685.114328499521,-17120.818359375,17131.427734375,34252.24609375,4685.016809793223,10611378.525494391,348.70555271670565,120.14515469166447,24.27554372265833,1706.7346042462689,4.552628471735191,411.82979444321046,4.561511009305899,8.109034229850126,9.072466906504172,140.20286810557155,3.161440933221399,6.191567090911975,2.0673808801877662,3.3163803401781893,1.5029659778607112,3.0105057763978635,1.0694892334080168,1.2184514460633444,0.4843480115320617,1
