mean,std,min,max,ptp,rms,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10,h_11,h_12,h_13,h_14,h_15,h_16,h_17,h_18,h_19,h_20,label,sensor,condicao,banda,arquivo,nome
-13.046560985751785,7085.3789268455475,-17359.01953125,17437.455078125,34796.474609375,7085.287320093656,24342900.544779785,629.693853923932,235.9255406660967,88.48832044909877,5094.758204018056,26.277164679281753,1220.8696568195285,10.891963969476036,10.53576545654259,19.226005851182023,43.61580300387184,8.017492022269723,56.72879644227175,5.075525723444072,8.231584776369392,3.979100556181828,4.036025912010251,3.2960205942599714,2.4257289818484327,1.1743237238093793,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\108.parquet,108.parquet
-3.6387060050565787,9471.124053122683,-17294.33203125,17313.388671875,34607.720703125,9471.038320573345,43083306.858902946,204.28255368182616,127.94709223125727,16.817049808704624,7880.95851665698,2.354997904601058,1588.15215255106,1.8922418863604311,4.797121643681507,4.631179252230353,417.88225168684073,1.618380070191214,59.9234867401956,1.2686810694258959,2.6450523195138675,1.3268189875953467,6.970317959356108,1.3016846881423265,1.5141216924648404,0.23227444383538037,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\109.parquet,109.parquet
450.2644681456901,9564.413854746937,-17319.70703125,17305.16015625,34624.8671875,9574.92871398716,43459430.12456495,155.70410789650663,898.6718662758379,21.664925263610275,1980.8468383905051,4.307973305116881,1962.2126951544828,3.0299581771128463,4.841489231340793,5.205392005025404,243.70516522356328,1.89522476783844,141.74367980036814,1.4287989565045185,2.743529541498942,1.1881145362681376,1.7132783066952424,0.9411857668734936,2.5376302070156043,0.36643675252645863,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\11.parquet,11.parquet
-5.989638636565772,10707.012566056386,-17378.341796875,17377.27734375,34755.619140625,10706.944432261784,55316693.46373861,126.9107581988095,117.2492130867816,15.183247248975947,13574.608457280974,4.734189358532687,1726.5230294530763,2.1296339528254484,5.506220230339806,2.261413461693929,276.5326447813218,0.567184675896115,67.64570318288744,0.3222172573426294,0.9703335091309686,0.1856212823641644,8.105456053124168,0.107171417407246,0.41620458054380277,0.04954462817317702,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\110.parquet,110.parquet
-2.544893185140496,4607.328514300264,-17293.5390625,17310.244140625,34603.783203125,4607.227283987011,9956961.577072218,573.0433093767338,179.56968083915135,60.47244976049233,1886.6610813091056,17.986223860032393,302.8415154281475,9.018439515694784,7.744191636863922,11.569434550966882,48.98492611112236,3.8873917904436173,21.047672981809608,2.2540884353246113,3.370743265465997,1.2500882241697107,1.841444751930425,0.5713561825030927,0.3409427395127767,0.02059848082271617,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\111.parquet,111.parquet
-5.438677333455142,11344.197745175908,-17364.841796875,17346.72265625,34711.564453125,11344.164622411365,61865186.72367509,58.75026561658868,189.88218739488133,10.66847254419912,11120.717923948276,1.4863293615880029,1844.9333241523836,0.39320310460377195,7.929497018274674,0.6793240270503826,143.12438654336978,0.20640038926574722,136.81259190946471,0.22208039038600494,0.7258420771117368,0.18051342494691164,5.886791159932734,0.1207184846773161,0.2521058355495338,0.058280085608315976,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\112.parquet,112.parquet
-6.106879529937193,10885.368023607452,-17353.005859375,17329.5546875,34682.560546875,10885.319238441785,56772332.08762419,54.251827019001034,131.53192343548832,6.601121811082593,13176.450417193402,0.8376333489398299,1513.6760100333179,0.2595529493228528,4.774302082550457,0.35458066929473153,258.7499884217545,0.04528203573301943,58.307520353826966,0.034696181182901666,0.34042866138428707,0.017797769253392076,6.594269422597981,0.009669294877333947,0.6102020496538414,0.0009991573565512034,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\113.parquet,113.parquet
-7.257621014795036,11018.31121002471,-17363.20703125,17312.32421875,34675.53125,11018.26708822763,58159722.196208775,125.75718954351242,177.71217620482005,13.04351706203922,12128.744876634686,1.9040221927186651,2156.4198738805976,1.1978394707117317,5.048848403165694,2.4158603012487196,146.04642456958388,0.9419039371126902,115.5951050347476,0.6823618678933536,1.5576751870001475,0.6882239507268753,4.973349856752085,0.7497439077941296,0.9139010702004065,0.5271977807171943,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\114.parquet,114.parquet
-5.250084719917013,8485.044785499398,-17279.244140625,17257.22265625,34536.466796875,8484.96318999204,34645314.156690694,186.1511576445568,101.96158379190841,20.402401680425175,9097.43484884931,4.935480351612496,1214.092044986722,1.5844073571973345,2.969148343548083,1.4677763211514232,307.93774507591223,0.5377441301421884,25.226515683634414,0.46366039320199215,1.1317890900479592,0.40504825530014016,3.6262630895700037,0.24488632600544474,0.24771361863904515,0.011042399345938035,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\115.parquet,115.parquet
-5.576318704719043,8767.087249690348,-17240.453125,17250.287109375,34490.740234375,8766.985945799004,37020347.20203225,181.70525336325792,167.4796490221833,14.539091118142137,7342.123742075357,2.7844353352490234,1232.772330287402,1.248743820398138,4.799835744877178,2.420809726336042,73.10873160241293,1.1688665816414878,92.99920596617723,0.8990795338821886,2.0345903054903176,0.668100571862172,3.5828268901007756,0.37799456762730005,0.3243691406491974,0.043702124639451646,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\116.parquet,116.parquet
-6.582803618465899,11257.753682946935,-17268.4140625,17283.509765625,34551.923828125,11257.721156939044,60804136.098507226,38.425702857281514,648.4134921469704,5.900685538605595,14900.903948357365,1.7519302583341823,2940.438288579835,0.39666987064113124,5.6315040501991165,0.3533597648721978,220.43112756166806,0.1162805266614129,144.08032139695476,0.05254973297839023,0.3292297180732277,0.023522181964464896,3.7936510462480713,0.007766423586376639,0.3925720306959991,0.0023520777632527515,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\117.parquet,117.parquet
-6.812120547847191,9757.59562313756,-17274.48046875,17279.798828125,34554.279296875,9757.570496215998,45495284.03033773,37.710560335201315,225.70227370523097,9.715625195820008,9751.18474464142,1.3851265419327645,2260.9628873195484,0.6517549375616957,3.6539278471218894,0.5787701300715067,104.11933867221941,0.12467351406759343,109.11016050264091,0.04813275546943707,0.15220338553575632,0.02642940796932308,6.5589720183662426,0.015512369938954843,0.7275133788963837,0.005442670068100175,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\118.parquet,118.parquet
1.264838061559551,11925.562287893628,-17385.017578125,17363.185546875,34748.203125,11925.546674694162,68070260.78391877,15.31510339500715,129.60953636440965,3.958927614873477,10923.856392886279,0.47424373515974844,2001.8309222225846,0.2000527090734424,1.853772820617147,0.2512010712814604,341.81423209836805,0.03404886205233991,129.73715007841517,0.03861341575326602,0.11288015611729435,0.019161662398023215,5.645359200342287,0.01954773628535166,0.8168481452219508,0.015503693914120535,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\119.parquet,119.parquet
-6.147783358417767,11557.731196825662,-17456.646484375,17483.353515625,34940.0,11557.70093965493,63909021.69070173,39.15236102160191,355.7674174827088,6.912029291164496,2070.299408148352,0.8999327520056348,3366.8063543093313,0.4825295043650157,10.496736721698348,0.3486847764888653,381.6469320735759,0.09973807003694168,139.75832605332755,0.07699900185493642,0.1581645075966342,0.05100309907433686,2.6711004681559127,0.03622964351629526,1.8296311521426625,0.0026992072846310803,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\12.parquet,12.parquet
-5.33910100142053,11378.03565449641,-17288.80078125,17271.765625,34560.56640625,11378.008743686662,62137855.26980944,19.951294545513854,495.15177890729956,4.15753733339346,9596.604311215156,0.40024346889818646,2403.293426812585,0.08008736984722677,1.6537715999795783,0.14294560955055569,282.21482260795716,0.024265688501436337,129.23572044644794,0.016009156477774046,0.3280537064822302,0.008842148720371888,4.00401242838742,0.005443365830257635,1.9841307743293686,0.0025054390794736325,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\120.parquet,120.parquet
-5.810964196911991,10855.526746529975,-17235.21484375,17215.361328125,34450.576171875,10855.486426685617,56451580.07392591,76.24502980940787,190.54669549402942,7.670501985028609,11598.292943013736,1.2368972282903679,2468.726688009936,1.1861525466242104,2.8149460576769414,2.103274207981151,324.8968419991723,0.5624294584889945,133.29143023479674,0.23598769442099402,0.41987058498120244,0.13883525314656986,4.244472748459022,0.20876740742299155,0.9839898992150321,0.1672345982217871,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\121.parquet,121.parquet
-9.283433545069109,7151.500081286845,-17274.568359375,17161.14453125,34435.712890625,7151.402159853154,24482300.789607983,464.69672141878,160.04664359772502,45.0822575878609,5796.901304613855,11.332188739079989,1045.4788656204726,5.728427715874067,5.329950428016738,9.989683198928162,217.70456592012232,5.390561850300615,31.40653221466381,4.758019378598451,8.772068652534161,3.9880933451725222,6.086477661782804,3.200629215584791,3.1364048307053256,1.6305010736288368,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\122.parquet,122.parquet
-4.7766667033956285,7745.82835445333,-17260.4375,17222.83984375,34483.27734375,7745.73343759625,29016957.291238602,303.3810106300171,112.76328485787413,32.911049209350146,6685.948456373664,10.543288093633537,1207.8832977249353,4.394675770354101,4.485742528583966,5.300776913049943,128.34589520937544,2.2321923460296578,62.18536839355708,1.8873298700450343,3.457306912115782,1.476319245155038,3.306883063067096,1.0310960354480472,1.4049331967413647,0.584995485421395,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\123.parquet,123.parquet
-15.336240874345648,5925.916242628628,-17328.935546875,17227.654296875,34556.58984375,5925.82469757487,16884084.827688895,571.3667640904113,168.14300188730414,48.305660538277664,3309.7714312589583,5.980946067294133,657.5659109976514,2.008484190640883,2.598869686601529,4.47509058823395,23.720671060816134,1.9197925755271086,35.46376655912953,1.667511224818626,3.013390401638213,1.6006886867345322,1.8670078812540314,1.5620592734347918,1.2616244487725883,0.1843435790032969,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\124.parquet,124.parquet
-7.95030727321219,8154.969454889012,-17257.501953125,17203.97265625,34461.474609375,8154.898362425671,32070728.324711077,162.2589355736896,93.88427690016738,16.644851054466343,5738.656314256922,5.831484815138307,1227.987787159403,3.402053681677608,4.75429232646372,6.169975487227939,84.93763601503487,2.622164423226153,82.16826461695598,2.366265854273738,4.216621573555752,1.8483605671416221,2.8867147321514275,0.9770262689080749,1.0293172167803473,0.23544711804818605,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\125.parquet,125.parquet
-5.291787023818183,8254.471463422022,-17193.861328125,17178.98828125,34372.849609375,8254.383436669514,33154325.497603275,230.6051021172798,98.77522635670857,14.02456351371563,5646.6124087333355,1.1306756179510944,1187.9913863483443,2.35394070075169,3.997934201758141,6.436402795915906,163.459686832432,2.556099947279328,65.58808800948596,1.953284666125642,3.8523692327984693,2.032818729442055,3.307299653789908,2.3045013664494642,2.8769080686677775,1.161289300641074,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\126.parquet,126.parquet
-8.094565110442087,8643.446609484907,-17285.77734375,17194.453125,34480.23046875,8643.358290963371,36156044.54299862,200.45038798209407,86.60542128694662,21.0707678727109,7438.334554902911,6.09548218277637,1478.2761880057444,3.12097003793104,3.1655580594520543,3.1226728988443577,82.63516185516285,0.8685637146589325,88.27298565726396,0.5329864997700822,1.0048349299229282,0.36951150779344244,2.048675512861353,0.24523821200333165,1.214075860231434,0.0810373773665305,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\127.parquet,127.parquet
-4.581827081883868,11124.445840147431,-17186.20703125,17218.39453125,34404.6015625,11124.403732365632,59269121.72903441,62.65981257953074,163.84930774865495,6.0496111388626534,10964.441020288326,0.7041024050328898,2444.072649226772,0.5328313813128064,4.891934451457239,1.0587538898846962,188.58575336782462,0.2939363079891675,116.2557775826456,0.23153444900511883,0.9574376228975667,0.27585456480209974,5.378540776542675,0.3333971147871528,1.8202533165726869,0.24067006928409015,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\128.parquet,128.parquet
-5.2697354726767935,10854.030271628306,-17294.994140625,17277.966796875,34572.9609375,10853.95948352213,56244798.38526773,40.14894756654761,75.34363263078922,5.474968703819199,12416.83477449865,1.0180836525209251,2305.5659854928617,0.5581813951353732,3.1433598542985832,0.6496522761882615,266.6553564340996,0.12068323047677743,93.49562924575397,0.09493481572969766,0.4736843857487861,0.05898594754408903,5.783479427255179,0.033599714178419636,1.81245347255994,0.002827897168146706,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\129.parquet,129.parquet
-7.112013700883741,11540.753359752785,-17466.66796875,17428.388671875,34895.056640625,11540.721641623199,63729028.34155479,30.46091443428748,517.4197918007848,6.458440526733849,2135.693651773353,0.5443850921503114,3150.4512995257805,0.2677906536074258,9.765226733653384,0.32354754388258633,304.98856572197354,0.13501727986087675,148.36705129637684,0.11707030947247207,0.5250490098811766,0.1390000937266764,4.2459770602421045,0.14949658504157345,1.4921904760886366,0.10925725254985977,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\13.parquet,13.parquet
-5.094679623078566,4731.718217470317,-17247.9296875,17270.474609375,34518.404296875,4731.709526514028,10627562.196635067,81.38394090995911,40.40369515454581,8.364695561502502,1673.7183592000247,1.7639168998951757,351.3204101103975,1.0627308013407615,1.2205205845028733,1.5366744808025858,24.19386946411122,0.5384907127060131,14.975196340544082,0.308531562859335,0.4782619615459942,0.20658112406980939,1.1968527656519798,0.22630097724678885,0.41609584881692435,0.1844885872455159,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\130.parquet,130.parquet
-5.0564042723505,10414.58105160032,-17239.33984375,17253.060546875,34492.400390625,10414.512080805558,52288522.281770475,128.78370352553236,123.38854597200714,14.426698205902554,7402.110503135013,2.9232837424104723,1486.139645613782,0.8714831452927255,3.1236887466527046,1.1371741585469504,689.3753452633929,0.493031511080712,49.93143710789054,0.4620247714988923,1.1704437125907485,0.3916045557063296,5.395410658436057,0.22391722877024495,2.511351282179125,0.001491231042573628,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\131.parquet,131.parquet
-5.311107847946015,10032.50348726433,-17225.283203125,17190.900390625,34416.18359375,10032.421566312853,48633029.358348794,119.13633562968823,106.5432690754886,10.313100390985474,7341.830651200215,1.5736243715115963,1413.040017928621,0.6751174403461672,1.8034095886785928,0.8014342257252023,286.27582518943393,0.14336435539505912,107.57424540912294,0.08849355008097709,0.24073964994001862,0.04686174873520822,2.072786994605915,0.032538790052508856,1.7208956858307305,0.019870720349437796,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\132.parquet,132.parquet
-6.017196282535122,10879.03278169805,-17228.28515625,17212.642578125,34440.927734375,10878.992280192917,57019058.61110744,46.16528793450879,123.5921304989065,6.9263273016496605,8377.905032798053,1.5035481199572147,2168.249467915968,0.9019977337619394,1.8044449374000335,1.0282979850411458,117.0241324987169,0.30973959797821143,141.33561652925053,0.21609428601417313,0.37794288960817146,0.15091552798752472,3.7165434609279506,0.0947516745398577,1.6844791451020251,0.019573900542443973,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\133.parquet,133.parquet
-6.411266314168975,11150.582186425441,-17364.35546875,17315.4375,34679.79296875,11150.541410162132,59583841.647215776,72.19914744377482,104.00764049506337,10.124403536777793,8927.825847224922,1.7959596223415484,2224.531824476981,1.1306888309359202,4.466911176968091,1.125653699570726,379.8288503223468,0.5248106861036583,109.1211338661492,0.49240289887014504,0.9998652216300319,0.29597416575436647,6.446046163744857,0.21548744657284946,1.416526148901222,0.09284853771682922,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\134.parquet,134.parquet
-6.732910737266352,11455.356755928662,-17383.650390625,17361.912109375,34745.5625,11455.33184403419,62767148.12511445,53.16517045176574,185.0600443905927,5.214169885854915,8319.999507334389,0.6425242066909209,2291.164740497761,1.1012534837309031,4.691331627333267,1.6123228032959234,128.74125116000013,0.49315071376583564,130.38182757895655,0.6315017257520119,1.846313628941467,0.890127723139772,3.2487388345081563,0.7268081463058812,2.421363381093511,0.024873792478730894,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\135.parquet,135.parquet
-6.735940698419908,11603.42290675244,-17365.94140625,17352.232421875,34718.173828125,11603.39795226915,64356792.613075465,45.04202691962149,195.55344974637302,7.588734979426123,10907.242403004351,1.4222223395176214,2002.6721950591168,0.8017410631596849,4.578691296695869,0.9010639357354595,208.53319492554917,0.23197100152437355,146.72374300612557,0.15631029400705493,0.33030976366818593,0.0865516030269235,2.7636660474370434,0.044849426055129385,1.125096251435114,0.00598956923101568,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\136.parquet,136.parquet
-5.738959423556698,11212.193918845878,-17324.66796875,17328.951171875,34653.619140625,11212.157861445106,60263897.11826086,69.14445188143495,131.05892511609773,7.848104475942741,10914.092020886364,0.8756649883869289,2560.201993308343,0.7710111547600681,5.0571668690861795,1.579997469630467,216.7437622951315,0.628249228430333,136.33251382367027,0.43319118226359593,0.780411817535269,0.27449851498296524,8.283913688641562,0.19157858721786658,0.6559165689230704,0.03474678600390921,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\137.parquet,137.parquet
-5.924898625078679,11639.272445429837,-17351.9765625,17375.072265625,34727.048828125,11639.251022514101,64950164.86610948,34.49007724559085,280.89140315489004,7.735968606307372,10551.394741643668,1.28705537104329,2106.460163030889,0.6627054859117778,4.448120562162026,0.6142439723077076,352.2364963505822,0.13109426377996056,115.47482872809026,0.08467127457890934,0.2889620534915545,0.05903908103282735,8.854570937676373,0.04747158447435926,0.494350737605414,0.034263103002890455,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\138.parquet,138.parquet
-6.505022665949783,11682.146565073528,-17376.181640625,17335.890625,34712.072265625,11682.125705503973,65366256.19714394,61.72544369436197,251.8595527869105,8.05229666471205,10680.726452437772,0.7611433584278674,2494.237202020561,0.46811134980278535,3.8055035744026453,1.0082836005164193,160.6691632515444,0.48536541564131247,139.42676445998623,0.4475074463966949,1.0061128333945721,0.4032181183943615,8.568161624094836,0.2970799523799604,0.5126102016345279,0.023011296664126782,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\139.parquet,139.parquet
0.3149324814596451,8238.817667545954,-17719.99609375,17240.7578125,34960.75390625,8238.721732236801,32911294.94269727,285.13148234921726,845.5466914790226,34.50541104963066,1432.9298949248919,14.714142899557345,1658.2580524214156,9.415438812123817,12.234476162290871,12.289936460516959,272.1138291659299,4.143712091073532,116.21013260011931,2.726976076032858,4.829581973881449,2.1870891580968688,4.508785809601854,1.3549260647955954,0.6592752968618468,0.03495506422775754,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\14.parquet,14.parquet
-6.091411503320326,11415.739903638369,-17352.654296875,17294.52734375,34647.181640625,11415.706205606672,62622610.876224674,38.41105609645949,276.6768249666686,5.340226041789579,9920.227515739905,0.7135255229661418,1970.3535830577814,0.42705526032224944,2.571128167662284,0.61461851123934,204.82378840542736,0.1527558882474034,117.98590177666802,0.10735708766412583,0.334635947757305,0.06488446447599988,5.014811888929657,0.0358348614432186,0.604049510564383,0.014204940451821366,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\140.parquet,140.parquet
-6.4108801875289,11735.293499056525,-17327.484375,17309.173828125,34636.658203125,11735.271683398654,65791676.08367928,42.27623855714412,218.81967624091985,6.794495479293655,8470.330102899632,0.7543541970966803,2589.1782147290573,0.4035715525339298,1.7958272970653106,0.7779875052625054,130.71010506718633,0.3085747404997921,127.58217037414738,0.27867447362989956,0.6124672710793796,0.20116620666811033,7.638962612045093,0.16621345407437832,0.3090631177157791,0.12622743398960637,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\141.parquet,141.parquet
-3.400384321432526,7826.034004758582,-17281.16796875,17278.21484375,34559.3828125,7825.948406786889,29478004.419626642,293.27993101277593,128.9321097535675,28.227598238515654,3615.3769542354084,7.54045631972036,1216.071252109207,2.9521365722967734,3.1253229612655797,4.053279807873931,22.27287155608522,1.725368897807778,85.82961716041213,1.3203524644195908,2.0791306870531887,0.7364851382880646,3.0623461023409835,0.27000303878901705,0.2217907540281274,0.04565370710610297,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\142.parquet,142.parquet
-6.269623796703389,11630.32894112545,-17209.48828125,17161.36328125,34370.8515625,11630.31232130163,64811311.399284564,37.1745891052945,345.46131935864986,6.928250445142602,6564.402316401487,1.41581457385933,2480.257225187219,0.4861689735752879,2.4255675313531637,0.46038544993839503,154.6265944021415,0.08294221587481006,140.92571255334664,0.03624991557723463,0.1392218269773442,0.020500107631140737,6.943254879030959,0.01727096073058388,0.5467940150117787,0.008219885545964766,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\143.parquet,143.parquet
-5.175109173719576,8231.209992983579,-17240.3359375,17221.234375,34461.5703125,8231.093996687612,32689447.96770387,370.60680013849145,153.62964757727713,46.78659814690511,2565.3932953792932,16.314657152732234,877.6390997624044,6.111819438489194,6.722539823334265,10.05559837481266,252.25120792025967,4.5346124425389505,17.31507370317144,3.9061847316708143,7.355991104918933,3.0837031681697655,9.418873851352915,2.098865451621324,1.6206819513896897,0.7639566976946708,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\144.parquet,144.parquet
-7.336520484794374,8626.635745185591,-17343.625,17343.00390625,34686.62890625,8626.533093822416,36195590.601110406,292.8893191079721,132.60365067292437,29.096582963786208,4106.719572312914,9.538352754729807,1044.8029855461584,6.322361357050655,7.680878620138522,13.836388841643315,50.55861039676858,6.1737486440249025,107.41867088457471,4.647321656809656,7.647642385443733,3.022129860472975,4.089659442731883,1.5061922241030912,0.9754697660584503,0.3837137545302921,1,voltage,HIF,LF,Dados\raw_resampled\Voltage_HIF\LF\145.parquet,145.parquet
